Date,Number_of_Transactions,Number_of_Coinbase_Transactions,Coinbase_Transactions_Output_Total,Number_of_Zero_Fee_Transactions,Total_Size_of_Transactions,Mean_Size_of_Transactions,Median_Size_of_Transactions,StdDev_Size_of_Transactions,Total_Weight_of_Transactions,Mean_Weight_of_Transactions,Median_Weight_of_Transactions,StdDev_Weight_of_Transactions,Total_Input_Count,Mean_Input_Count,Median_Input_Count,StdDev_Input_Count,Total_Output_Count,Mean_Output_Count,Median_Output_Count,StdDev_Output_Count,Total_Input_Total,Mean_Input_Total,Median_Input_Total,StdDev_Input_Total,Total_Output_Total,Mean_Output_Total,Median_Output_Total,StdDev_Output_Total,Total_Fees,Mean_Fees,Median_Fees,StdDev_Fees,Fee_per_KB
12/12/2021 00:00,214808,140,88154018765,142,120824576,562.4770772,226,3003.198311,319255736,1486.237645,713,7324.774022,540437,2.515907229,1,16.05513335,717375,3.339610257,2,21.72206433,2.25425E+14,1049424719,1131180,40973931484,2.25512E+14,1049832059,1134194.5,40973924031,654018765,3044.666702,579,23410.95071,5412.961391
13/12/2021 00:00,278211,141,89418733248,143,168814220,606.7848503,226,3533.711298,436722866,1569.754129,689,8425.198029,775005,2.785673464,1,19.1971547,872433,3.1358681,2,19.86884419,3.04398E+14,1094125994,1603960,39582354568,3.04486E+14,1094442750,1607316,39582348121,1293733248,4650.187261,1427,43862.10901,7663.650894
14/12/2021 00:00,278275,148,93671214792,151,170120021,611.337781,226,3503.622533,429185453,1542.306901,674,7627.075024,763351,2.743153355,1,17.27841343,866483,3.11376516,2,19.46852311,8.86184E+14,3184563710,1476047,77531438068,8.86277E+14,3184896115,1478441,77531425376,1171214792,4208.839429,1184,34304.86964,6884.638181
15/12/2021 00:00,281103,141,89287215151,143,196906061,700.4765549,226,5618.41132,494791808,1760.179749,688,12245.20717,940652,3.346289438,1,31.7581534,899251,3.199008904,2,20.22422634,3.9419E+14,1402296725,1473238,47308164954,3.94278E+14,1402610222,1475940,47308157538,1162215151,4134.481493,1236,22956.17973,5902.383833
16/12/2021 00:00,256206,115,72922070691,117,146620951,572.2775852,226,3124.870407,386801398,1509.728102,697,7492.268563,660466,2.577870932,1,16.45894907,844933,3.29786578,2,19.85424801,3.45773E+14,1349590387,1478459.5,45526616979,3.45845E+14,1349870923,1480248.5,45526610429,1047070691,4086.831265,1118,23097.66859,7141.344289
17/12/2021 00:00,263495,149,94424668263,152,185320858,703.3183096,226,4415.400184,516805432,1961.348155,698,13447.21225,898323,3.409260138,1,25.58630278,843164,3.199924097,2,19.53960608,3.03767E+14,1152838562,1499422,38755854743,3.0386E+14,1153191984,1499791,38755846869,1299668263,4932.420968,1463,29765.4002,7013.070612
18/12/2021 00:00,239170,128,80878718027,130,152849277,639.0821466,226,3762.163745,412772988,1725.856035,692,10495.6752,716867,2.997311536,1,20.97801461,784012,3.278053268,2,21.72395538,2.79803E+14,1169890583,1202573.5,42737164257,2.79883E+14,1170225073,1204021.5,42737157379,878718027,3674.031137,1022,18494.17832,5748.918439
19/12/2021 00:00,206719,149,93823352275,151,117179288,566.853013,226,2925.279633,310429116,1501.6961,724,7348.406156,530129,2.564490927,1,15.9230085,700015,3.386311853,2,22.29435878,2.37882E+14,1150752128,1258369,44141937350,2.37975E+14,1151202619,1261700,44141928656,698352275,3378.268447,864,35919.75795,5959.690376
20/12/2021 00:00,266947,144,91099737319,146,179772348,673.4383529,226,4927.477943,454509424,1702.62046,716,10852.10972,839993,3.146665818,1,27.00746381,852490,3.193480354,2,20.22939355,2.96415E+14,1110390145,1513464,41614481518,2.96505E+14,1110727290,1515668,41614474902,1099737319,4119.684128,1201,28619.97364,6117.388638
21/12/2021 00:00,304713,161,1.01815E+11,164,178748225,586.6117461,226,3087.863769,476977744,1565.33441,724,7413.736158,812442,2.666253163,1,15.97220546,959587,3.149150184,2,19.35821865,2.70877E+14,888957569.1,1389516,34479385561,2.70978E+14,889287797.9,1392269,34479379908,1189622366,3904.07487,1134,22275.68119,6655.296107
22/12/2021 00:00,288495,148,93585075693,151,178444237,618.5349382,226,4048.797596,464566500,1610.310404,712,9211.209604,827306,2.867661485,1,22.00017681,918319,3.183136623,2,19.57205693,3.18545E+14,1104162672,1419257,38440217042,3.18638E+14,1104483301,1421491,38440210279,1085075693,3761.159441,1011,24268.17989,6080.755037
23/12/2021 00:00,291799,152,96097831577,154,170953664,585.8610345,226,3662.238172,445206968,1525.731644,689,8479.35525,786555,2.695536996,1,20.59557695,952907,3.265628052,2,19.91920228,3.21366E+14,1101325823,1337027,39147059664,3.21461E+14,1101651389,1339379,39147052941,1097831577,3762.286975,964,22695.04686,6421.807824
24/12/2021 00:00,260565,151,95581790599,153,187128862,718.1657629,226,4370.361989,538937108,2068.340368,712,14200.76683,923000,3.542302305,1,26.53360444,866652,3.326049162,2,20.2060395,2.85851E+14,1097044409,1335750,37662331884,2.85946E+14,1097406602,1338584,37662324183,1206790599,4631.437833,1109,34255.96016,6448.981659
25/12/2021 00:00,207803,147,92707231002,149,171152964,823.6308619,226,4930.936601,505526394,2432.719422,713,16641.97871,873751,4.204708305,1,30.55167152,729186,3.509025375,2,22.33749087,2.41009E+14,1159796982,1133960,40061115863,2.41101E+14,1160239108,1136137,40061106308,832231002,4004.903692,856,19227.54064,4862.498332
26/12/2021 00:00,198574,134,84525341049,136,131880560,664.1381047,226,3659.046465,368719325,1856.835865,722,11023.50006,627449,3.15977419,1,21.71006286,713183,3.591522556,2,23.9721128,2.46223E+14,1239953368,1158449,43571240564,2.46306E+14,1240375125,1159915,43571231486,775341049,3904.544648,895,28646.7421,5879.115535
27/12/2021 00:00,249548,148,93815912641,150,181869390,728.7952218,226,4623.973635,510005862,2043.718491,721,13434.08265,872997,3.49831295,1,26.8697132,857086,3.434553673,2,20.28603131,3.13117E+14,1254736146,1449050.5,39967939190,3.13209E+14,1255106816,1451873,39967930282,1315912641,5273.184482,1420,44899.50377,7235.481688
28/12/2021 00:00,265422,134,85536068218,136,197068744,742.4732841,226,4862.004746,535243990,2016.577337,687,13179.14064,945425,3.561969241,1,27.27417347,907401,3.418710582,2,20.99759377,3.27485E+14,1233828858,1390943,41466149212,3.27569E+14,1234144393,1391723.5,41466141955,1786068218,6729.164191,2130,51156.1599,9063.173498
29/12/2021 00:00,276083,145,92265915858,147,203279123,736.2971389,226,4689.37094,547208372,1982.04298,702,12326.92955,973183,3.524965318,1,26.31608357,933290,3.380468917,2,21.51759851,3.49549E+14,1266101444,1391415,42625971919,3.4964E+14,1266429697,1393445,42625964317,1640915858,5943.559937,1974,38278.42374,8072.230113
30/12/2021 00:00,245021,119,76140403926,121,171378664,699.4447986,226,4966.261122,473498275,1932.480379,713,13425.08543,828102,3.379718473,1,29.48834966,860544,3.512123451,2,21.5258321,3.15276E+14,1286730425,1582610,40796345948,3.1535E+14,1287033971,1583307,40796338330,1765403926,7205.112729,2813,38157.59688,10301.18852
31/12/2021 00:00,269540,149,94932228243,151,207697869,770.5641797,226,5285.66812,562063216,2085.268294,700,13848.77489,1022611,3.79391185,1,30.74387723,897512,3.329791497,2,20.97725213,3.18588E+14,1181969964,1257377,41373872166,3.18681E+14,1182315460,1258501,41373864573,1807228243,6704.861034,2178,44367.59283,8701.236328
01/01/2022 00:00,186834,172,1.08431E+11,174,119990005,642.2278868,226,3457.476798,321986365,1723.382066,722,9300.41358,561306,3.004303285,1,19.60397905,652863,3.494347924,2,24.13210767,2.31481E+14,1238964193,1246749.5,45306354380,2.31588E+14,1239539570,1251510.5,45306342310,931325086,4984.773039,1584,26681.29272,7761.688867
02/01/2022 00:00,196865,158,99675751769,160,124519918,632.5142509,226,3350.58186,331889986,1685.876037,714,8706.492312,584088,2.966946893,1,18.76510713,675622,3.431905113,2,23.47984029,2.24396E+14,1139847372,1250162,41260492536,2.24495E+14,1140348985,1253614,41260482240,925751769,4702.470063,1515,22755.18895,7434.567769
03/01/2022 00:00,234793,140,88658893996,142,165950879,706.7965357,226,4964.601808,432580046,1842.389024,713,11784.00312,786728,3.350730218,1,28.10204125,795055,3.3861955,2,22.22863426,3.39695E+14,1446786915,1486898,45486192815,3.39783E+14,1447159584,1490009,45486183341,1158893996,4935.811528,1410,31724.49355,6983.355575
04/01/2022 00:00,274544,147,93203402000,149,175800111,640.3349226,226,3690.010933,467541825,1702.975935,709,9364.39648,825642,3.007321231,1,20.49815982,867580,3.160076345,2,19.42517062,3.19072E+14,1162187580,1361117.5,43077578378,3.19164E+14,1162522226,1364208.5,43077571541,1328402000,4838.575966,1450,28610.99275,7556.320599
05/01/2022 00:00,272155,150,95333972727,152,185238015,680.6342525,226,4192.995346,486938224,1789.194481,700,10485.90631,859772,3.159126233,1,22.16195776,892865,3.280722382,2,21.81908261,4.07943E+14,1498936240,1418048,50381921300,4.08037E+14,1499280713,1420981,50381912965,1583972727,5820.112535,1816,64932.67203,8551.013284
06/01/2022 00:00,264899,146,92773440191,149,173421166,654.6690097,226,3847.817535,468516480,1768.66081,708,10230.28625,824039,3.110766745,1,22.08581633,889228,3.356856764,2,20.81920688,3.79962E+14,1434367090,1518588,44997371574,3.80054E+14,1434711561,1520735,44997362653,1523440191,5751.022809,1954,36341.79123,8784.626618
07/01/2022 00:00,255381,140,88930294969,142,178565702,699.2129485,226,4578.116948,474414328,1857.672763,716,11456.49292,841457,3.294908392,1,25.69062987,855761,3.350918823,2,21.41572211,3.61731E+14,1416437329,1613944,43018291312,3.61819E+14,1416779954,1617849,43018282273,1430294969,5600.631876,1524,67406.44036,8009.908695
08/01/2022 00:00,223920,144,90969417938,146,147742642,659.8010093,226,3918.255258,390069004,1742.001626,720,9851.803453,690167,3.082203466,1,21.89505482,759399,3.391385316,2,22.1554197,2.81853E+14,1258721579,1313091,44278311315,2.81943E+14,1259123509,1315963,44278302536,969417938,4329.304832,1278,32703.8344,6561.531085
09/01/2022 00:00,210143,141,88911552615,144,131058662,623.6641811,226,3320.518481,353034821,1679.974213,724,8885.965141,602315,2.866214911,1,18.29353819,730875,3.477988798,2,22.64758574,2.65108E+14,1261560618,1248275,46314470694,2.65196E+14,1261979975,1250904,46314461931,786552615,3742.939879,972,17636.3055,6001.53094
10/01/2022 00:00,266743,142,89895594577,145,180068016,675.0618236,226,4905.378372,474495510,1778.848967,709,11898.25734,871381,3.266743645,1,28.69029746,854300,3.202708225,2,19.79445182,3.42467E+14,1283884237,1591129,44949676385,3.42556E+14,1284216954,1594958,44949669039,1145594577,4294.750291,1260,24275.3436,6362.010325
11/01/2022 00:00,277698,158,99921013853,160,175308376,631.2914605,226,3627.622956,465101914,1674.847907,697,9438.277075,826538,2.97639162,1,20.39830105,891818,3.211467133,2,20.5274913,7.36506E+14,2652184011,1436348,71749407302,7.36605E+14,2652539613,1438642,71749395497,1171013853,4216.860953,1168,29551.65144,6679.737042
12/01/2022 00:00,271933,139,88041043324,141,178151761,655.1310838,226,4352.588577,468675852,1723.497523,688,10492.26251,840203,3.089742694,1,24.08917435,868755,3.194739145,2,19.68601834,4.64815E+14,1709299207,1464384,53807091923,4.64902E+14,1709618679,1467526,53807083371,1166043324,4287.980216,1153,37220.8413,6545.224799
13/01/2022 00:00,274515,179,1.12919E+11,181,170093776,619.6155984,226,3535.635008,455893999,1660.725275,713,9259.556801,796536,2.901611934,1,19.65655144,896173,3.264568421,2,22.01934488,4.2753E+14,1557401145,1395890,51681966035,4.27642E+14,1557808682,1399639,51681956052,1043758314,3802.19046,908,25840.62073,6136.369822
14/01/2022 00:00,270882,159,1.00342E+11,161,183010769,675.6106681,226,4675.238196,477234941,1761.781665,714,10849.01473,849265,3.135184324,1,24.76326023,890380,3.286966281,2,21.15280856,3.86969E+14,1428552806,1388932,49443761042,3.87069E+14,1428919663,1392141.5,49443752627,966920485,3569.526528,788,19044.80925,5283.407585
15/01/2022 00:00,234373,166,1.04493E+11,168,141888166,605.3946743,226,3281.834582,383668468,1636.999433,724,8947.911539,655655,2.797485205,1,18.4450438,798235,3.40583173,2,22.63376833,3.94646E+14,1683837267,1175996,56658312881,3.9475E+14,1684279937,1178378,56658302054,742847263,3169.508702,710,31591.25467,5235.441996
16/01/2022 00:00,216151,175,1.10012E+11,177,134805650,623.664244,226,3451.936964,364834793,1687.870021,721,9010.734065,632496,2.926176608,1,19.90375464,738545,3.416801218,2,22.26356826,3.77724E+14,1747498423,1159678,57836735520,3.77833E+14,1748004435,1160473,57836722873,636674077,2945.506044,567,16809.51206,4722.903506
17/01/2022 00:00,258141,161,1.01534E+11,163,179092572,693.778098,226,4875.396256,471958132,1828.2959,724,11664.52838,860676,3.334131347,1,27.52897157,826319,3.201037418,2,21.01738805,3.71767E+14,1440170151,1350193,47159817473,3.71868E+14,1440559957,1353388,47159808047,908946149,3521.122755,662,35607.72946,5075.286701
18/01/2022 00:00,265057,136,85947611286,141,164643836,621.1638855,226,3607.786359,439068899,1656.507464,720,9177.78398,764402,2.883915535,1,19.35083356,854178,3.22262004,2,21.18822308,4.35223E+14,1641998126,1387119,50912819655,4.35308E+14,1642318812,1389802,50912811133,947611286,3575.122657,783,32963.51427,5755.522399
19/01/2022 00:00,270334,173,1.08991E+11,176,172755815,639.0458285,226,4067.526783,456444242,1688.44556,720,9954.599358,815996,3.018473444,1,22.96761286,872861,3.228824343,2,21.07329486,3.76555E+14,1392926891,1366875.5,46106407410,3.76664E+14,1393326860,1370080.5,46106397918,866004883,3203.462691,672,21620.33076,5012.884128
20/01/2022 00:00,271265,169,1.06619E+11,171,173398857,639.2231102,226,3855.483786,468903696,1728.581631,712,10218.31533,814452,3.002421986,1,21.98368513,898685,3.31294122,2,21.0826773,3.52979E+14,1301233179,1433829,45695032334,3.53085E+14,1301622558,1437462,45695023783,994362513,3665.649874,876,28640.7398,5734.539029
21/01/2022 00:00,272348,134,84964652139,136,188990036,693.9284886,226,4117.601503,502177088,1843.880212,713,10564.93812,879789,3.230385389,1,22.81778467,939587,3.449950064,2,22.06510174,5.16938E+14,1898079155,1876083.5,47113764800,5.17022E+14,1898386666,1880315.5,47113754179,1214652139,4459.926781,1138,26174.02908,6427.069727
22/01/2022 00:00,250294,134,84864446627,136,183723735,734.0317187,234,4597.279449,499058658,1993.889818,721,12365.5377,902222,3.604648933,1,27.03761874,852428,3.405706889,2,22.11893247,6.38121E+14,2549487516,1743050,69500223553,6.38205E+14,2549822123,1746985,69500212516,1114446627,4452.550309,1128,30977.43036,6065.882707
23/01/2022 00:00,203986,141,88893463059,143,136451232,668.9244948,234,3826.274615,360322566,1766.408312,724,9470.082619,628180,3.079525065,1,20.79907525,714159,3.501019678,2,23.80457193,5.71169E+14,2800041035,1350890.5,85079678969,5.71257E+14,2800473050,1355234.5,85079666180,768463059,3767.234315,864,40943.22105,5631.778092
24/01/2022 00:00,270712,150,94913754455,152,182407713,673.8072675,226,3995.780381,486128895,1795.741951,752,10309.73348,867643,3.205040781,1,22.87188167,873438,3.226447295,2,20.60420423,6.74514E+14,2491629810,1857506,74270152128,6.74608E+14,2491976119,1862784.5,74270141736,1163754455,4298.865418,1130,34050.73554,6379.962973
25/01/2022 00:00,265128,152,96085228724,154,163068863,615.0571158,226,3567.033636,432442706,1631.07143,720,8664.606998,753303,2.841280438,1,19.28530145,847892,3.198047735,2,20.21236683,5.67261E+14,2139572673,1671810.5,68394011005,5.67356E+14,2139930990,1675972.5,68394001257,1085228724,4093.225627,1044,25841.81498,6655.033365
26/01/2022 00:00,261070,130,82448924573,132,161253469,617.6637262,226,3851.813856,427245768,1636.518053,708,9263.300336,742522,2.844149079,1,20.22938313,839918,3.217213774,2,19.70651078,4.14813E+14,1588894776,1639532.5,54197864786,4.14894E+14,1589205995,1643506.5,54197857261,1198924573,4592.349075,1344,34880.43807,7435.031199
27/01/2022 00:00,255925,131,83040036764,133,165896150,648.2217447,226,4092.127255,439783908,1718.409331,712,10108.23926,783029,3.059603399,1,23.23739217,840430,3.283891765,2,20.97127159,3.98951E+14,1558859560,1584133,52162126541,3.99033E+14,1559179478,1585960,52162118712,1165036764,4552.258529,1400,27960.36964,7022.687169
28/01/2022 00:00,264609,154,97503358866,156,183120672,692.0424929,226,4658.703228,473367264,1788.931079,716,10644.77323,850167,3.212917928,1,24.93637586,885909,3.347992699,2,22.67157711,4.24519E+14,1604325170,1527830,56206401987,4.24615E+14,1604688914,1530872,56206393436,1253358866,4736.644884,1392,35858.87179,6844.442259
29/01/2022 00:00,231038,149,94358101627,151,155586492,673.4238177,226,4274.131427,427769754,1851.512539,720,12074.44745,745755,3.227845636,1,24.67391743,776370,3.360356305,2,21.75647459,3.90856E+14,1691737017,1270727.5,61159016871,3.90949E+14,1692140089,1272503.5,61159007521,1233101627,5337.224296,1400,43387.06296,7925.505686
30/01/2022 00:00,207173,146,92305100293,149,153018197,738.6010581,226,4761.460921,450721836,2175.581934,724,15733.77777,776613,3.748620718,1,29.7113821,712154,3.437484614,2,23.20583002,3.77055E+14,1819999007,1254072,65950341653,3.77146E+14,1820439460,1255573,65950331269,1055100293,5092.846524,1410,38707.63813,6895.260261
31/01/2022 00:00,263410,143,90677331697,146,203794350,773.6773471,226,5054.748192,567643856,2154.98218,716,14928.91591,986814,3.746304241,1,28.19928004,859092,3.261425155,2,21.72957109,3.93049E+14,1492154916,1672789.5,57877835028,3.93138E+14,1492494216,1677450,57877827896,1302331697,4944.123978,1346,30395.08353,6390.421015
01/02/2022 00:00,272984,154,97720529808,156,205913261,754.3052377,226,4752.939573,560136436,2051.902075,708,13051.27852,1007764,3.691659584,1,27.07036951,893464,3.272953726,2,21.45032506,3.89524E+14,1426909737,1679728,53942796154,3.8962E+14,1427262322,1682818,53942788116,1470529808,5386.871787,1491,37179.28157,7141.501236
02/02/2022 00:00,278985,153,96852710050,155,182200216,653.0824811,226,4002.066079,487854280,1748.675664,716,10354.66099,876658,3.142312311,1,23.15087341,885526,3.174098966,2,20.72061161,3.33412E+14,1195090342,1547408,51813735038,3.33508E+14,1195433103,1550037,51813729034,1227710050,4400.631038,1342,32636.67285,6738.246951
03/02/2022 00:00,265344,147,92936692952,149,173847192,655.1766462,226,3906.352954,463594044,1747.143497,716,9992.375666,820813,3.093391974,1,21.94385644,879156,3.313268813,2,21.31086791,3.60748E+14,1359548334,1574489.5,54433281410,3.6084E+14,1359894583,1578365,54433274574,1061692952,4001.194495,1186,22188.70324,6107.046883
04/02/2022 00:00,247946,130,82645667952,132,157666206,635.8892904,226,4008.734657,429212516,1731.072556,712,11077.59084,736090,2.96875126,1,22.72394097,854419,3.445988239,2,21.60174813,4.47887E+14,1806389919,1666382.5,55221372995,4.47968E+14,1806717612,1669627.5,55221363951,1395667952,5628.919007,1710,55364.92354,8852.042473
05/02/2022 00:00,258646,119,75787773856,121,169991503,657.2361568,226,3999.748427,471778476,1824.031595,704,11816.4143,825633,3.192135196,1,23.95616288,869787,3.362847289,2,22.03158477,3.52972E+14,1364692436,1280030.5,53982639562,3.53047E+14,1364979991,1280806,53982633680,1412773856,5462.19101,1897,27396.3846,8310.849843
06/02/2022 00:00,219196,156,98526759842,158,169491444,773.2415008,226,5035.75767,442360896,2018.106608,724,12511.24646,827123,3.773440209,1,28.94144528,735868,3.357123305,2,24.01018625,3.04533E+14,1389317601,1221280,56834263772,3.0463E+14,1389762409,1223841.5,56834255142,1026759842,4684.208845,1632,28269.85151,6057.885978
07/02/2022 00:00,262034,136,86454581893,138,165921583,633.2063129,226,3869.321252,443753628,1693.496371,704,9711.58861,775699,2.960299045,1,20.69859413,851131,3.248170085,2,20.19158646,4.71851E+14,1800722709,1620506.5,58640623488,4.71936E+14,1801047094,1622407,58640614955,1454581893,5551.118912,1821,46289.9514,8766.682831
08/02/2022 00:00,276850,154,97700301713,156,195435055,705.9239841,226,4802.960954,533991024,1928.809912,704,13142.18433,929063,3.35583529,1,25.75446928,889795,3.213996749,2,21.94645731,1.19562E+15,4318647779,1525972.5,1.07544E+11,1.19571E+15,4318995440,1529179,1.07544E+11,1450301713,5238.583034,1666,35086.61097,7420.8883
09/02/2022 00:00,265804,140,88957878275,142,197790585,744.1219282,226,5124.480285,539264828,2028.806293,692,14362.88493,929747,3.497866849,1,27.17133586,848935,3.193838317,2,21.57794029,5.3876E+14,2026906541,1512893,70584580022,5.38847E+14,2027235731,1515161,70584571772,1457878275,5484.786817,1680,44691.21255,7370.817347
10/02/2022 00:00,260813,147,93833059812,150,204177889,782.8516562,226,5012.165614,587624084,2253.047524,688,16042.16654,1016011,3.895553519,1,29.7894728,870396,3.337241625,2,22.17631203,5.35724E+14,2054055180,1518110,68364961427,5.35816E+14,2054407444,1520796,68364952184,1958059812,7507.523827,2196,70677.904,9589.969911
11/02/2022 00:00,258595,142,90424292024,144,216787462,838.328127,226,5093.250272,567686144,2195.271154,692,13482.25193,978511,3.783951739,1,25.17212538,854677,3.305079371,2,21.04705447,3.91831E+14,1515230351,1510392,58116780251,3.9192E+14,1515573552,1512681,58116772954,1674292024,6474.5723,1991,35749.78941,7723.195837
12/02/2022 00:00,228189,187,1.18113E+11,189,242993573,1064.878557,226,7618.117275,679614720,2978.297464,720,20645.71631,1280369,5.611002283,1,45.54673704,820624,3.596246971,2,24.45073994,3.18537E+14,1395934851,1262332,59482326498,3.18654E+14,1396447037,1264249,59482316953,1237731195,5424.149258,1663,31014.58363,5093.678733
13/02/2022 00:00,208977,158,99620764340,160,143487022,686.6163358,226,4308.846473,374152732,1790.401489,716,10521.87216,666071,3.187293339,1,23.89743819,741074,3.546198864,2,24.5540399,3.28754E+14,1573160722,1200337,63616002664,3.28853E+14,1573633262,1202280,63615993096,870764340,4166.795102,1368,26936.2619,6068.593019
14/02/2022 00:00,247592,153,96741108503,155,161929173,654.0161758,226,4082.326548,429603720,1735.127629,724,10278.04121,767871,3.101356264,1,23.3528257,815035,3.291847071,2,21.93114889,3.95694E+14,1598170052,1523892,59957292828,3.9579E+14,1598556272,1527471.5,59957284388,1116108503,4507.853658,1254,39398.87482,6892.572119
15/02/2022 00:00,273623,175,1.10623E+11,177,194181361,709.6675389,226,5052.986014,501115376,1831.408091,712,11789.67697,931362,3.403814738,1,28.54337392,876076,3.20176301,2,21.19753202,3.42448E+14,1251532885,1506555,52775408686,3.42558E+14,1251932614,1509851,52775401445,1247970742,4560.913162,1237,28599.51593,6426.83075
16/02/2022 00:00,266788,156,98508718334,158,165793110,621.4414067,226,3608.451394,441678540,1655.541254,708,9400.429189,774820,2.904253565,1,20.7437469,870274,3.26204327,2,21.40405286,3.91213E+14,1466382908,1434886,56746961188,3.91311E+14,1466748367,1439115.5,56746953627,1008718334,3780.97341,1074,25784.98798,6084.199361
17/02/2022 00:00,255573,157,99116791024,159,168395862,658.8953528,226,4145.053018,444247128,1738.239673,712,10253.52951,789940,3.090858581,1,23.5383768,854448,3.34326396,2,21.64289939,3.66332E+14,1433376987,1406610,54595991436,3.66431E+14,1433760928,1409975,54595983378,991791024,3880.656501,1012,35428.08861,5889.640115
18/02/2022 00:00,261055,134,84691369389,136,173711328,665.420421,226,4070.482394,465193000,1781.973147,716,10425.6454,815999,3.125774262,1,22.9716316,878102,3.36366666,2,21.93588887,3.92119E+14,1502053942,1485691,56262570940,3.92202E+14,1502374756,1488746,56262564011,941369389,3606.019379,873,22324.53136,5419.159475
19/02/2022 00:00,220673,149,93812295332,151,156698034,710.0915563,226,4254.043056,403678496,1829.30624,720,10119.31633,743324,3.368441087,1,23.83333876,745199,3.376937822,2,22.251072,3.22225E+14,1460193066,1246835,56572022608,3.22318E+14,1460615071,1247467,56572013946,687295332,3114.542024,742,16406.1877,4386.113306
20/02/2022 00:00,200535,144,90572791661,146,130130618,648.9172364,226,3845.970764,341847120,1704.675593,724,9430.718261,598477,2.984401725,1,21.37965344,701922,3.50024684,2,24.94677764,3.41069E+14,1700794919,1270453,62723860813,3.41159E+14,1701243718,1273411,62723850783,572791661,2856.317655,640,15706.9547,4401.667108
21/02/2022 00:00,237402,123,77830541766,125,160356545,675.4641705,226,4122.749545,425820504,1793.668562,716,10259.42385,744379,3.135521183,1,22.15459651,782290,3.29521234,2,22.73189169,4.98664E+14,2100506690,1541737.5,67762833673,4.98741E+14,2100830508,1545164,67762824969,955541766,4024.994591,1045,31640.64576,5958.857283
22/02/2022 00:00,260265,152,95915250350,154,166881471,641.1982825,226,3841.484107,437233644,1679.955599,716,9302.08929,769211,2.955491518,1,20.56923138,841438,3.233004822,2,21.4889414,4.75589E+14,1827325978,1528761,64275925199,4.75684E+14,1827690991,1532704,64275916440,915250350,3516.609417,890,22716.57223,5484.433619
23/02/2022 00:00,251275,150,94556713107,152,155594739,619.2209293,226,3554.771731,414025636,1647.699278,716,8801.932432,727755,2.896249129,1,19.9236778,810173,3.224248333,2,21.46722106,3.59609E+14,1431138886,1509514,56922950856,3.59703E+14,1431511983,1513168,56922943411,806713107,3210.478985,724,24437.31045,5184.706836
24/02/2022 00:00,254139,132,83524872082,134,173423504,682.3962635,226,4038.106015,467195852,1838.347723,716,10580.96772,825276,3.247341022,1,23.12227005,865268,3.404703725,2,22.4975001,4.2824E+14,1685061678,1917786,56871654111,4.28322E+14,1685386303,1922677,56871646096,1024872082,4032.722573,1017,27124.70253,5909.64926
25/02/2022 00:00,260340,134,84900066554,137,173336004,665.8062687,226,4036.650483,457806128,1758.493232,716,9834.715534,810720,3.114081586,1,22.71558551,894725,3.436755781,2,22.19820464,4.32251E+14,1660333644,1519935.5,59367390333,4.32335E+14,1660655338,1522275,59367382900,1150066554,4417.556096,987,91080.9693,6634.897122
26/02/2022 00:00,220423,125,78798553405,127,145652052,660.7842739,226,4147.205963,380672060,1727.006982,720,9746.40769,681664,3.092526642,1,23.26864698,753772,3.419661288,2,23.49471511,3.1265E+14,1418408310,1252588,57022239895,3.12728E+14,1418762742,1253900,57022232906,673553405,3055.731049,744,15616.9014,4624.400383
27/02/2022 00:00,211164,136,85694100880,138,138805544,657.3352655,226,3957.417265,368765712,1746.347446,724,9708.733051,644283,3.051102461,1,22.32136244,761271,3.60511735,2,24.77651331,2.94339E+14,1393888624,1246412,54664276272,2.94424E+14,1394291155,1249283,54664268205,694100880,3287.022788,672,36532.38254,5000.527068
28/02/2022 00:00,270918,154,97184059643,156,180007234,664.4343824,226,3780.244915,481377296,1776.837626,724,9811.137221,853596,3.150754103,1,21.59853518,898800,3.317609018,2,22.23616313,4.32106E+14,1594969372,1629147.5,54893208919,4.32202E+14,1595324646,1633871,54893200501,934059643,3447.757783,705,32228.90619,5189.011698
01/03/2022 00:00,280634,162,1.03193E+11,165,207682644,740.0480483,226,3821.325129,538562208,1919.091087,712,9495.917432,1005248,3.58206062,1,21.06768763,931782,3.320274806,2,21.03017302,4.98657E+14,1776896212,1659384.5,58284307328,4.98759E+14,1777257003,1661970.5,58284298055,1943038347,6923.74533,1491,42993.71495,9355.805134
02/03/2022 00:00,288657,136,87926598148,138,207034518,717.2336649,226,4146.95123,543724980,1883.636912,704,10275.23708,1004302,3.479222745,1,23.44685366,939337,3.254163246,2,22.00450308,3.62869E+14,1257093613,1464967,49915824098,3.62954E+14,1257388080,1464395,49915818044,2926598148,10138.67028,3976,56131.33703,14135.79811
03/03/2022 00:00,268244,148,94529021530,150,188089186,701.1869268,226,4578.48711,495694448,1847.923711,712,10981.9176,889152,3.31471347,1,25.70231792,913589,3.405813364,2,21.93150511,3.94434E+14,1470430382,1376281,56478848017,3.94527E+14,1470775218,1376911,56478840440,2029021530,7564.08915,2695,77548.06381,10787.55017
04/03/2022 00:00,262101,139,88407201052,141,183109627,698.6223898,226,4648.314259,477278932,1820.973335,712,10880.22343,849042,3.239369556,1,25.01374239,886605,3.382684538,2,22.30990034,3.55438E+14,1356111999,1416551,50711111987,3.55525E+14,1356443455,1418511,50711104853,1532201052,5845.842069,2003,30596.70447,8367.670652
